usage_id,customer_id,product_type,monthly_balance,num_products,date
3973,15722611,Investment,125470.71,1,2026/06/06
3974,15592583,Checking,42417.82,3,2026/07/03
3975,15798737,Checking,576.74,2,2026/01/13
3976,15671591,Savings,22132.36,4,2026/01/04
3977,15715414,Credit Card,100862.97,1,2026/02/05
3978,15588859,Loan,76750.93,2,2026/04/07
3979,15658589,Checking,83476.39,1,2026/05/19
3980,15769346,Credit Card,80767.1,2,2025/10/29
3981,15727857,Savings,227.88,2,2025/10/03
3982,15596800,Checking,171607.52,1,2026/03/12
3983,15650889,Credit Card,55287.57,2,2026/01/13
3984,15690492,Checking,21202.23,2,2026/07/21
3985,15677123,Investment,100.65,2,2026/05/20
3986,15806420,Savings,263.06,2,2026/03/03
3987,15631681,Investment,879.58,2,2025/11/05
3988,15733705,Checking,56964.39,2,2025/09/27
3989,15657214,Credit Card,81.93,2,2026/08/02
3990,15767681,Credit Card,433.78,2,2025/11/05
3991,15664759,Savings,443.36,2,2026/04/20
3992,15607690,Savings,80846.36,2,2026/02/02
3993,15643496,Checking,31622.56,2,2026/06/23
3994,15637138,Investment,265.7,2,2025/09/05
3995,15711716,,127514.51,1,2026/04/23
3996,15809722,Checking,65363.46,2,2026/02/23
3997,15598493,Loan,625.54,2,2026/01/01
3998,15591428,Loan,1079.28,2,2026/06/27
3999,15764072,Checking,98602.94,1,2026/06/19
4000,15655274,Loan,757.18,2,2026/09/03
4001,15733444,Loan,464.79,2,2026/07/21
4002,15576935,Checking,42237.54,2,2026/08/09
4003,15601659,Loan,47240.42,2,2026/06/03
4004,15782418,investment,106315.37,1,2026/07/04
4005,15754112,Credit Card,1017.33,2,2025/12/31
4006,15670755,Checking,706.22,2,2026/03/01
4007,15752388,Credit Card,956.68,2,2026/02/03
4008,15719606,Savings,40.13,2,2026/01/26
4009,15657830,Checking,,2,2026/08/10
4010,15801351,Checking,797.64,2,2026/06/23
4011,15790497,Loan,589.19,2,2026/08/13
4012,15626787,Investment,221341.2,1,2025/11/13
4013,15754177,Investment,47339.83,2,2026/09/03
4014,15623053,Loan,12766.75,1,2026/03/15
4015,15592914,Checking,107.48,2,2026/05/27
4016,15699523,Loan,97183.15,2,2026/01/07
4017,15606158,Checking,163.6,1,2025/10/26
4018,15749265,credit card,42703.06,1,2026/02/17
4019,15754926,Checking,424.86,2,2026/05/25
4020,15795298,Loan,58826.28,2,2026/06/28
4021,15700813,Checking,51219.77,2,2025/12/10
4022,15663294,Checking,126192.12,1,2026/03/06
4023,15765650,Credit Card,154055.85,1,2026/04/23
4024,15642619,Savings,1537.95,2,2025/10/23
4025,15634146,SAVINGS,175550.77,2,2025/11/17
4026,15706647,Investment,345.74,3,2026/09/02
4027,15593283,Checking,116529.1,2,2026/04/08
4028,15752137,Savings,118925.21,1,2026/04/01
4029,15703614,Savings,69601.12,1,2025/10/14
4030,15662901,LOAN,380.16,2,2025/10/20
4031,15748360,Loan,43321.78,2,2025/10/04
4032,15772073,Loan,724.33,1,2026/04/08
4033,15634968,Loan,87451.32,1,2025/11/08
4034,15627162,Checking,204291.62,1,2026/05/04
4035,15744105,Investment,55258.61,2,2025/12/21
4036,15580935,Credit Card,-2247.97,2,2026/04/19
4037,15809057,Checking,992.0,2,2025/10/12
4038,15706217,Savings,68955.41,2,2026/03/11
4039,15723400,Investment,256.27,2,2026/08/15
4040,15627876,Savings,99328.38,1,2026/05/30
4041,15756918,Checking,56.72,2,2026/03/28
4042,15798024,Credit Card,133277.54,1,2026/07/01
4043,15774936,Loan,226426.72,1,2026/06/16
4044,15588197,Savings,,2,2026/05/26
4045,15566958,Savings,81595.47,1,2026/03/24
4046,15812850,Checking,590.9,2,2026/01/16
4047,15661548,Checking,177000.55,1,2026/06/29
4048,15628600,Savings,47525.23,3,2026/05/16
4049,15725767,Checking,509.79,2,2026/07/25
4050,15724527,Investment,847.08,2,2026/04/07
4051,15772798,Loan,603.62,2,2026/04/16
4052,15758775,Credit Card,-4991.08,1,2026/08/21
4053,15629846,Credit Card,53972.76,1,2026/05/11
4054,15813659,Checking,166.34,1,2026/04/04
4055,15648367,Loan,39025.47,2,2025/11/25
4056,15611580,savings,51267.54,1,2025/11/15
4057,15674156,Checking,24118.75,1,2026/05/19
4058,15739160,Loan,150093.69,1,2025/11/07
4059,15594436,Credit Card,107.02,2,2026/05/09
4060,15767871,Loan,486.95,2,2026/09/02
4061,15595153,Loan,24710.12,2,2026/04/25
4062,15636105,Credit Card,662.42,2,2025/11/08
4063,15703292,Loan,43551.22,2,2026/08/29
4064,15663410,Loan,51081.31,3,2026/05/23
4065,15736069,Loan,89602.36,1,2026/05/31
4066,15770525,Checking,93628.76,2,2025/11/02
4067,15647207,,710.69,2,2026/08/24
4068,15795586,Savings,95658.04,1,2025/12/20
4069,15800287,Checking,65211.58,2,2026/04/24
4070,15685109,Checking,922.4,2,2026/05/03
4071,15790355,Credit Card,100031.81,2,2025/09/19
4072,15669253,Loan,112154.98,2,2025/11/22
4073,15678034,Investment,134511.37,1,2026/06/16
4074,15576085,Loan,770.94,2,2026/03/11
4075,15707488,Credit Card,647.8,2,2025/11/02
4076,15730796,CHECKING,160758.45,1,2026/07/08
4077,15706537,Checking,91808.43,1,2026/03/31
4078,15591932,Savings,100122.7,1,2025/10/29
4079,15814237,Savings,71974.98,2,2025/11/03
4080,15741429,Loan,63116.13,2,2026/03/11
4081,15715297,Savings,110490.36,1,2026/06/22
4082,15580872,Savings ,26386.89,2,2026/01/29
4083,15756625,Savings,496.48,2,2025/09/23
4084,15754849,Investment,19537283.16,2,2026/05/28
4085,15693814,Investment,38.99,2,2025/11/20
4086,15569624,Loan,44661.11,2,2025/11/02
4087,15812767,Credit Card,103.6,2,2026/03/12
4088,15631709,Checking,,2,2026/02/06
4089,15603851,Loan,29229.05,4,2026/03/13
4090,15598892,Savings,49239.41,3,2026/02/05
4091,15657868,Investment,67993.79,1,2026/01/31
4092,15582116,Loan,67195.17,2,2026/05/09
4093,15665053,Credit Card,127936.79,1,2025/09/17
4094,15648225,Loan,119426.66,1,2025/11/15
4095,15635143,Credit Card,21704078.69,2,2025/11/14
4096,15581840,Credit Card,460.33,2,2026/07/01
4097,15659843,Savings,671.19,2,2026/04/06
4098,15622017,Checking,329.69,1,2025/09/27
4099,15572767,Loan,131.27,2,2026/02/06
4100,15601387,Checking,485.17,2,2026/01/26
4101,15571144,Savings,203.69,2,2025/12/22
4102,15599433,Checking,41171.66,1,2025/12/05
4103,15763747,Credit Card,171.49,2,2026/05/11
4104,15788022,CREDIT CARD,12918.19,2,2025/09/04
4105,15596870,,214307.06,1,2025/11/04
4106,15668889,Loan,48721.58,4,2026/06/10
4107,15787071,Loan,143.9,2,2026/02/28
4108,15785339,,54636.96,2,2025/10/07
4109,15771535,,702.72,2,2025/09/25
4110,15630113,Investment,162596.98,1,2026/04/04
4111,15720745,Checking,216982.06,1,2026/05/07
4112,15672912,Loan,21616490.94,2,2026/06/23
4113,15641877,Savings,74278.71,1,2026/02/08
4114,15595037,Savings,11969.06,1,2026/06/19
4115,15610765,Loan,360.14,2,2026/04/22
4116,15792388,,105732.34,1,2026/02/22
4117,15597896,Credit Card,161220.16,1,2026/03/15
4118,15686999,Loan,1011.22,2,2026/05/04
4119,15646969,Investment,54.42,2,2026/07/10
4120,15731829,Loan,400.08,2,2025/11/09
4121,15646374,Credit Card,42421.37,2,2025/11/12
4122,15762745,Checking,334.65,1,2026/05/19
4123,15672970,Investment,161.41,2,2026/07/25
4124,15657306,investment,1192.75,1,2026/04/26
4125,15741092,,124551.79,1,2026/04/21
4126,15773709,Savings,,2,2026/08/10
4127,15605276,,-1738.44,2,2026/04/20
4128,15582016,Checking,61127.92,2,2025/11/18
4129,15706394,Credit Card,877.05,2,2026/02/16
4130,15730287,Checking,32548.57,3,2025/10/18
4131,15812210,Investment,45496.12,4,2026/07/19
4132,15706602,Investment,65816.58,2,2026/08/09
4133,15724691,Credit Card,175.21,2,2026/07/19
4134,15569248,Credit Card,510.41,4,2026/03/31
4135,15667896,Savings,100819.34,2,2026/03/20
4136,15770225,Savings,570.37,2,2025/12/31
4137,15666453,Savings,49310.15,2,2026/03/24
4138,15746341,Loan,646.82,2,2026/02/23
4139,15585734,Loan,69451.64,2,2026/06/06
4140,15621423,Loan,64339.45,3,2025/09/26
4141,15648067,Investment,39881.74,2,2026/08/12
4142,15661827,credit card,916.49,2,2026/04/17
4143,15590606,Savings,888.35,2,2026/01/23
4144,15794297,Loan,648.84,2,2026/07/30
4145,15808386,Investment,112005.49,1,2025/10/18
4146,15601589,Investment,742.7,2,2025/11/26
4147,15794870,Credit Card,41257.67,2,2026/08/31
4148,15674000,Savings,359.18,2,2025/09/15
4149,15805062,Credit Card,75908.66,1,2026/06/22
4150,15813144,Loan,34487.89,2,2026/07/22
4151,15608338,Savings,49932.08,4,2026/08/31
4152,15614187,Loan ,48011.41,2,2026/02/08
4153,15648858,Credit Card,,1,2026/06/17
4154,15617252,Loan,82174.14,1,2026/07/30
4155,15750684,Investment,778.36,1,2025/11/05
4156,15671769,Loan,45137.41,3,2026/07/29
4157,15672152,Savings,163226.48,1,2026/06/16
4158,15757931,Savings,720.26,2,2025/10/16
4159,15780492,Investment,1038.76,2,2025/12/10
4160,15639946,Checking,48727.03,3,2026/07/16
4161,15749947,Savings,405.49,2,2026/06/07
4162,15671148,loan,79891.36,2,2026/06/25
4163,15753110,Investment,31452.66,2,2025/09/30
4164,15683503,Credit Card,498.38,3,2026/06/21
4165,15608528,loan,696.17,4,2026/05/28
4166,15697879,Credit Card,39817.34,1,2025/12/08
4167,15622305,Investment,68161.26,2,2026/05/04
4168,15721921,Savings,222523.89,1,2026/05/18
4169,15636428,Credit Card,158.46,1,2025/09/12
4170,15588219,Investment,71249.77,2,2025/11/03
4171,15789095,Credit Card,2.1,2,2026/08/06
4172,15764618,Checking,998.37,1,2026/06/02
4173,15749381,Savings,135537.93,1,2025/12/04
4174,15619029,Credit Card,597.72,2,2025/09/12
4175,15795640,Savings,74389.94,2,2026/01/21
4176,15674765,,112.14,1,2025/12/17
4177,15811773,Investment,,2,2026/01/06
4178,15807335,Loan,122516.44,1,2026/08/30
4179,15815420,Checking,-1299.14,1,2026/06/26
4180,15778589,Credit Card,63257.45,2,2026/04/18
4181,15685536,Credit Card,729.25,2,2025/10/16
4182,15637354,Investment,92514.09,2,2026/06/03
4183,15781777,Credit Card,155911.07,1,2026/07/10
4184,15607312,Credit Card,564.17,2,2026/02/14
4185,15651140,Investment,659.58,1,2026/03/27
4186,15795224,Investment,191919.74,1,2026/07/01
4187,15784491,,,3,2025/09/26
4188,15734005,Credit Card,1062.41,2,2026/05/12
4189,15809124,Investment,216442.42,1,2025/09/14
4190,15767358,Investment,60231.31,2,2026/02/24
4191,15773503,Investment,1031.5,2,2026/04/14
4192,15799925,Loan,52741.78,4,2025/12/04
4193,15654519,Savings,383.47,2,2026/04/03
4194,15590476,Savings,509.33,2,2025/09/15
4195,15673908,Credit Card,162135.41,1,2026/05/31
4196,15569654,,31832.02,1,2026/02/12
4197,15633608,Credit Card,112505.76,2,2026/03/17
4198,15744942,Credit Card,157625.64,1,2026/01/12
4199,15587233,Loan,22157.57,3,2025/10/19
4200,15710087,Savings,16740.14,3,2025/10/31
4201,15679909,Credit Card,203.83,2,2025/10/23
4202,15807221,Savings,897.54,2,2026/06/07
4203,15763859,Credit Card,124.33,2,2025/11/28
4204,15607874,Credit Card,139899.17,1,2026/01/27
4205,15608595,Checking,124976.76,1,2025/11/15
4206,15784687,Checking,138135.17,1,2025/12/05
4207,15649793,Credit Card,374.16,2,2026/01/11
4208,15666982,Investment,139114.16,1,2025/10/18
4209,15666166,Savings,170582.01,1,2025/11/20
4210,15758023,Investment,135052.09,1,2026/02/07
4211,15669490,Investment,58037.86,2,2026/03/30
4212,15606397,Credit Card,,1,2026/08/16
4213,15731478,Credit Card,63595.1,1,2025/11/28
4214,15761132,Savings,89231.13,1,2025/10/03
4215,15574012,Savings,66704.99,2,2026/07/14
4216,15670823,Investment,,1,2026/02/16
4217,15637324,Savings,72.59,2,2025/12/04
4218,15766355,Credit Card,37070.46,3,2025/09/16
4219,15799494,Investment,74881.79,2,2026/09/03
4220,15812324,Credit Card,417.63,2,2025/10/02
4221,15632816,Credit Card,,3,2026/02/02
4222,15626012,Loan,102972.56,1,2026/03/21
4223,15585823,Checking,153396.24,1,2025/10/23
4224,15668445,Credit Card,205.24,2,2026/02/13
4225,15637315,Savings,869.26,2,2025/11/14
4226,15699335,Savings,68432.91,2,2026/04/02
4227,15811343,Investment,56792.31,3,2026/02/15
4228,15642530,Credit Card,169126.29,1,2026/01/13
4229,15648681,Investment,49466.72,4,2026/03/14
4230,15679294,Loan,52358.89,2,2025/11/03
4231,15576196,Investment,70955.11,2,2025/09/29
4232,15772604,Checking,96306.43,2,2025/12/15
4233,15636935,Checking,996.73,2,2026/01/03
4234,15776733,Checking,35360.92,2,2026/07/05
4235,15764537,Loan,774.52,2,2026/06/30
4236,15678173,Investment,101133.08,2,2026/01/02
4237,15568819,Credit Card,35004.1,3,2026/05/13
4238,15601410,Savings,674.95,3,2026/05/21
4239,15758856,Investment,443.19,2,2026/05/19
4240,15803749,Investment,35517.62,2,2026/03/19
4241,15806688,Checking,39441.58,3,2025/10/31
4242,15775797,Checking,693.71,3,2026/01/18
4243,15701333,Loan,97133.03,1,2025/10/04
4244,15715951,Savings,114784.53,1,2026/02/12
4245,15798749,Checking,98748.74,2,2026/04/28
4246,15574879,Loan,62849.64,2,2026/06/13
4247,15615176,Checking,67.55,2,2026/03/30
4248,15582519,Savings,100141.19,1,2025/10/06
4249,15798906,Savings,997.01,2,2026/05/08
4250,15718369,Credit Card,106312.92,1,2025/09/17
4251,15772896,Checking,124025.15,1,2026/03/30
4252,15613854,Savings,47339.66,2,2026/07/24
4253,15772528,Credit Card,71313.08,2,2025/12/31
4254,15651315,Credit Card,484.04,3,2025/09/12
4255,15594305,Checking,350.73,2,2026/01/18
4256,15596979,Loan,372.63,2,2026/06/13
4257,15698321,Credit Card,25329.63,2,2026/06/30
4258,15693737,Credit Card,34474.99,2,2026/08/14
4259,15684548,Investment,46.79,2,2025/10/24
4260,15586993,Checking,,2,2026/01/07
4261,15800434,Savings,86502.11,1,2026/06/14
4262,15746970,,194.57,2,2026/08/02
4263,15566494,Credit Card,858.09,2,2025/11/06
4264,15609623,Savings,1397.72,1,2026/02/05
4265,15740602,Credit Card,118955.45,1,2026/06/20
4266,15672826,Checking,53924.58,2,2026/03/30
4267,15727384,Checking,134378.15,1,2026/04/19
4268,15613734,Checking,59324.25,2,2025/10/15
4269,15796218,Investment,65665.91,2,2026/07/25
4270,15635752,Checking,82139.74,2,2026/05/17
4271,15658889,Investment,90991.72,1,2025/12/16
4272,15743818,Checking,50275.68,2,2025/11/14
4273,15586183,Loan,516.83,2,2026/03/13
4274,15767414,Credit Card,,2,2026/06/06
4275,15636444,Checking,73030.32,2,2025/11/28
4276,15717225,Loan,104586.45,2,2026/01/06
4277,15727041,Investment,964.94,2,2026/06/05
4278,15588944,Checking,111067.64,2,2026/04/07
4279,15661409,Checking,736.08,1,2026/06/14
4280,15674929,Savings,603.8,2,2026/04/22
4281,15585466,Credit Card,140.72,2,2025/09/24
4282,15769902,Loan,436.13,2,2025/09/03
4283,15628523,Savings,959.68,2,2026/04/28
4284,15634974,,18617.62,4,2026/07/17
4285,15607278,Savings,70162.35,1,2026/01/29
4286,15603111,Savings,83779.73,1,2026/08/03
4287,15609011,Investment,63716.4,1,2025/11/27
4288,15694200,Savings,30617197.46,1,2025/09/03
4289,15794122,Savings,125.61,2,2025/10/03
4290,15723400,Checking,366.31,2,2026/05/07
4291,15704597,Checking,119801.37,1,2026/01/20
4292,15580366,Loan,47251.71,2,2026/07/06
4293,15579112,Savings,755.9,2,2026/01/09
4294,15633586,Investment,155039.75,1,2026/08/17
4295,15719508,LOAN,29094.65,4,2026/03/16
4296,15742323,Savings,892.9,2,2026/03/01
4297,15575492,,557.48,2,2026/07/23
4298,15784130,Savings,158723.57,1,2025/12/20
4299,15672481,Loan,1250.79,2,2026/06/29
4300,15763093,Savings,69412.63,1,2026/05/22
4301,15773852,Loan,53897.96,2,2026/01/25
4302,15782311,savings,190.03,2,2025/09/26
4303,15759456,Checking,62264.27,2,2025/11/24
4304,15773731,Credit Card,717.27,2,2026/06/03
4305,15786392,Savings,74422.75,1,2026/06/18
4306,15690673,Investment,283.41,2,2025/10/08
4307,15763194,Savings,464.28,2,2026/02/03
4308,15646720,Savings,434.05,3,2025/10/18
4309,15643826,Investment,462.17,2,2026/03/24
4310,15756148,Loan,,1,2026/08/26
4311,15718773,Checking,225.96,2,2025/11/04
4312,15676909,Investment,614.2,2,2025/11/13
4313,15574352,Checking,251571.44,1,2026/06/14
4314,15643215,Savings,37588.02,2,2026/01/24
4315,15746035,SAVINGS,56927.24,2,2026/04/12
4316,15677135,Savings,72731.09,2,2025/12/19
4317,15682489,Savings,430.31,2,2026/07/12
4318,15794356,Credit Card,51501.36,2,2026/05/19
4319,15585241,Investment,69462.41,2,2026/02/12
4320,15796230,Savings,21981.99,3,2026/08/18
4321,15627365,Savings,550.45,2,2026/02/25
4322,15613427,Savings,44111.57,2,2026/07/25
4323,15665376,Savings,92614.64,2,2026/01/14
4324,15623536,loan,154042.93,1,2026/08/31
4325,15806486,Savings,697.83,2,2026/04/22
4326,15621440,Checking,724.15,2,2026/01/20
4327,15713379,Checking,146.96,4,2026/01/06
4328,15623063,Investment,,1,2026/08/08
4329,15585855,Checking,1110.82,1,2026/02/14
4330,15669945,Investment,81573.44,2,2026/02/24
4331,15577657,Investment,,2,2025/12/19
4332,15751333,Savings,154.4,2,2026/04/26
4333,15752342,Checking,37700.44,3,2026/07/06
4334,15646817,Credit Card,92532.63,2,2026/02/18
4335,15574142,Investment,114707.81,2,2025/09/11
4336,15769974,Checking,54846.06,1,2026/08/23
4337,15584766,Savings,80328.75,1,2025/11/10
4338,15585907,Investment,558.37,2,2026/07/30
4339,15720924,Savings,782.94,3,2025/09/04
4340,15600357,Credit Card,96400.8,2,2026/07/11
4341,15774491,Loan,508.15,2,2026/05/04
4342,15710978,Credit Card,25650.72,2,2025/09/05
4343,15791780,Savings,,3,2025/09/07
4344,15624229,Investment,437.24,2,2026/08/13
4345,15734311,Credit Card,417.72,2,2025/11/30
4346,15573152,Credit Card,1051.19,2,2026/04/02
4347,15726634,Savings,1259.12,1,2026/06/14
4348,15686974,Investment,266.81,1,2026/08/25
4349,15697214,Checking,-2287.2,2,2026/08/29
4350,15762902,Investment,232.81,2,2026/05/11
4351,15782574,Checking,592.13,2,2026/03/23
4352,15576517,Loan,49605.97,2,2026/06/05
4353,15756820,Credit Card,159069.96,1,2025/10/14
4354,15611247,Loan,37.21,2,2026/08/01
4355,15722535,Credit Card,118109.41,1,2026/08/02
4356,15684669,Investment,118044.12,1,2025/10/12
4357,15814033,Investment,1198.59,2,2026/06/05
4358,15719352,Credit Card,98931.9,2,2025/09/18
4359,15805704,Loan,734.68,4,2026/08/12
4360,15624068,Investment ,646.67,2,2026/04/18
4361,15579189,Savings,939.11,2,2026/08/13
4362,15672930,Loan,6.01,2,2025/11/05
4363,15784844,Credit Card,162819.15,1,2026/03/02
4364,15670416,Savings,1175.08,1,2026/03/14
4365,15617507,Savings,988.16,2,2026/07/07
4366,15578297,Investment,153497.55,1,2026/03/05
4367,15688563,,56913.58,2,2026/03/20
4368,15655875,Loan,447.51,2,2025/12/02
4369,15582259,Savings,184.53,2,2026/08/25
4370,15734628,Investment,698.67,2,2025/09/07
4371,15762573,Credit Card,593.52,2,2025/11/05
4372,15711843,Credit Card,54417.0,3,2026/04/27
4373,15694890,Investment,81326.23,2,2026/03/11
4374,15666252,Savings,676.04,2,2025/12/10
4375,15716357,Loan,45364.03,2,2026/04/18
4376,15653753,Loan,79695.82,1,2025/09/07
4377,15698271,Savings,955.08,2,2025/12/25
4378,15654096,Checking,15193823.61,2,2025/09/13
4379,15677136,Savings,161.47,2,2026/01/24
4380,15702190,Checking,957.07,2,2026/08/17
4381,15611767,Checking,101455.93,1,2026/09/01
4382,15720649,Credit Card,49916.97,1,2026/03/05
4383,15592773,Loan,57959.78,3,2025/12/10
4384,15604551,Checking,256.2,2,2025/10/19
4385,15804787,Savings,61551.26,1,2026/07/14
4386,15608688,Investment,507.53,2,2026/07/20
4387,15651352,Checking,579.03,1,2026/02/05
4388,15810942,Checking,138886.55,1,2025/12/25
4389,15785352,Investment,,1,2025/12/31
4390,15643752,Investment,106356.33,1,2026/05/13
4391,15787168,,150878.18,1,2026/03/07
4392,15697035,Checking,379.66,2,2025/09/21
4393,15625964,Checking,160922.43,1,2026/01/24
4394,15696826,Loan,144892.58,1,2026/05/13
4395,15708422,Savings,,2,2026/08/29
4396,15701809,Investment ,558.92,1,2026/08/30
4397,15688210,Investment,116647.98,1,2026/07/10
4398,15726931,Investment,41492.51,2,2025/12/19
4399,15671769,Checking,42456.93,3,2025/09/06
4400,15681956,Loan,825.23,2,2025/12/12
4401,15778947,Investment,994.06,2,2026/07/26
4402,15714006,Savings,70300.37,1,2026/03/24
4403,15568162,Investment,691.63,1,2025/10/29
4404,15696098,Loan,441.89,2,2026/01/23
4405,15567725,Checking,28281.13,2,2026/06/21
4406,15769254,Investment,26977.26,2,2026/05/17
4407,15764892,Investment,32638.91,1,2026/05/13
4408,15752846,Savings,118.25,2,2025/11/29
4409,15713483,Investment,673.4,1,2026/06/12
4410,15776467,Savings,4347.21,2,2025/12/11
4411,15689147,Checking,1553.8,2,2026/08/06
4412,15738018,Loan,389.85,2,2026/06/19
4413,15640161,CREDIT CARD,82449.08,2,2026/08/13
4414,15813697,Investment,38330.03,2,2026/08/18
4415,15640852,Savings,,4,2026/07/08
4416,15791102,Savings,35628.39,3,2026/06/19
4417,15785559,Checking,166955.4,1,2025/12/01
4418,15699598,Investment,282.67,2,2025/10/06
4419,15694381,Investment,24049351.47,1,2026/07/01
4420,15747174,Credit Card,110063.96,2,2025/11/07
4421,15801414,Checking,440.38,1,2025/10/06
4422,15715673,Investment,28930995.57,1,2025/11/07
4423,15682834,Credit Card,14188.93,2,2026/01/13
4424,15790564,Checking,57666.69,1,2026/06/21
4425,15705343,Investment,817.61,1,2025/12/28
4426,15644765,Credit Card,,1,2026/05/28
4427,15568834,Loan,74384.84,2,2026/01/21
4428,15667321,,252.99,2,2025/12/10
4429,15747724,Investment,703.6,1,2026/08/16
4430,15776404,Checking,114971.88,1,2025/09/14
4431,15756305,Checking,94.59,2,2026/08/23
4432,15723864,Savings,65013.3,2,2026/08/16
4433,15592197,Savings,26.18,2,2026/06/02
4434,15577402,Savings,10.12,2,2026/07/14
4435,15781129,Checking,29448.72,2,2026/01/10
4436,15697441,Credit Card,213354.2,1,2026/08/17
4437,15746183,Credit Card,,2,2026/06/16
4438,15646227,Credit Card,92924.82,1,2026/04/23
