ticket_id,customer_id,issue_type,severity,resolution_time_hrs,date
1882,15724834,Card Problem,Medium,22.2,2026/05/21
1883,15804072,Fraud Alert,High,6.8,2026/03/07
1884,15640667,App Bug,Low,55.4,2025/09/12
1885,15794360,Account Update,High,8.5,2026/03/07
1886,15657957,Login Issue,High,99999.0,2026/02/08
1887,15672246,App Bug,Critical,2.3,2025/12/04
1888,15604832,Login Issue,Medium,28.9,2025/12/21
1889,15762573,Loan Query,Low,92.5,2026/02/24
1890,15773260,Fraud Alert,Medium,17.6,2026/05/09
1891,15617301,App Bug,Low,70.6,2025/12/10
1892,15615140,Loan Query,Medium,,2025/12/27
1893,15761286,Fraud Alert,Medium,,2025/11/12
1894,15691874,Complaint,High,5.5,2025/11/21
1895,15701537,Account Update,Low,,2025/10/12
1896,15633840,Payment Failure,Critical,3.5,2026/02/01
1897,15645896,Complaint,Critical,1.0,2025/10/24
1898,15750602,Complaint,High,6.4,2026/05/20
1899,15754926,App Bug,Critical,2.4,2026/06/06
1900,15698932,Payment Failure,Medium,38.4,2026/05/30
1901,15758901,Card Problem,Medium,16.3,2025/09/22
1902,15799924,Fraud Alert,Low,39.4,2026/08/07
1903,15666055,Login Issue,Low,34.5,2026/02/22
1904,15768530,Payment Failure,Medium,29.4,2026/07/16
1905,15706904,Payment Failure,Low,46.1,2025/11/09
1906,15653448,,High,2.0,2026/07/05
1907,15720187,App Bug,Low,37.1,2026/03/14
1908,15621244,Fraud Alert,Critical,0.5,2025/11/20
1909,15623858,Fraud Alert,Critical,2.4,2025/11/25
1910,15773071,Login Issue,Critical,1.2,2025/12/04
1911,15673837,Login Issue,Low,107.6,2026/08/23
1912,15626578,Login Issue,High,0.5,2026/07/19
1913,15678374,Login Issue,High,4.6,2025/11/26
1914,15806983,Card Problem,Low,-5.0,2026/04/15
1915,15652658,Loan Query,HIGH,4.9,2025/09/25
1916,15656683,Payment Failure,Low,79.5,2026/04/01
1917,15726267,Login Issue,Low,107.2,2026/03/08
1918,15768244,Login Issue,Medium,18.8,2026/08/15
1919,15717426,Loan Query,Medium,20.5,2026/01/02
1920,15684367,Loan Query,Medium,30.4,2026/04/18
1921,15576945,Fraud Alert,Critical,2.4,2026/07/12
1922,15717489,Login Issue,Medium,49.3,2026/01/26
1923,15731815,Payment Failure,high,6.6,2026/04/20
1924,15771540,Account Update,Low,74.1,2025/12/31
1925,15571529,Login Issue,Low,88.6,2026/06/03
1926,15643865,App Bug,Medium,19.2,2026/01/03
1927,15645778,Payment Failure,Medium,27.9,2026/02/08
1928,15671804,App Bug,Low,78.9,2026/05/01
1929,15741275,App Bug,Medium,16.0,2025/12/11
1930,15660417,App Bug,High,6.3,2026/03/10
1931,15588614,Login Issue,Medium,31.4,2026/08/16
1932,15786392,Account Update,High,8.8,2026/06/22
1933,15665129,Payment Failure,Medium,26.5,2026/04/16
1934,15617657,Loan Query,Low,78.7,2026/04/27
1935,15799422,Fraud Alert,Medium,28.0,2026/01/25
1936,15815490,Complaint,Low,74.4,2026/03/17
1937,15777896,Login Issue,High,3.9,2026/05/18
1938,15735799,Login Issue,High,7.3,2026/05/31
1939,15751193,Account Update,Critical,2.1,2026/04/05
1940,15683471,Card Problem,Medium,12.8,2025/11/24
1941,15765457,Account Update,Low,43.5,2025/12/14
1942,15814664,Payment Failure,Low,102.9,2026/07/09
1943,15754342,Login Issue,Critical,1.9,2025/11/12
1944,15709639,Loan Query,Medium,14.7,2026/01/09
1945,15626983,Card Problem,Low,73.7,2025/09/29
1946,15780254,Fraud Alert,Medium,37.5,2026/07/28
1947,15679531,Card Problem,Medium,34.1,2026/05/07
1948,15628893,Login Issue,Low,41.8,2026/03/12
1949,15755649,Fraud Alert,Medium,12.4,2026/06/13
1950,15713479,Fraud Alert,Low,112.8,2025/10/25
1951,15707551,Payment Failure,Medium,32.9,2026/09/02
1952,15605020,App Bug,Critical,3.2,2026/05/25
1953,15797276,Card Problem,Low,86.8,2025/11/05
1954,15684319,App Bug,Low,65.8,2026/01/26
1955,15750638,Account Update,High,5.6,2025/10/15
1956,15741032,Card Problem,High,11.5,2025/11/24
1957,15718769,Loan Query,High,2.4,2026/01/20
1958,15773605,Loan Query,Critical,2.2,2026/04/21
1959,15718912,Fraud Alert,Critical,1.3,2026/05/23
1960,15586757,App Bug,Low,4.0,2025/11/17
1961,15634772,Loan Query,Low  ,19.2,2026/04/14
1962,15641640,Card Problem,High,6.7,2025/10/19
1963,15728605,Card Problem,CRITICAL,1.5,2025/12/25
1964,15697567,Account Update,Low,68.3,2026/04/21
1965,15626383,Loan Query,Critical,2.5,2026/02/28
1966,15662758,App Bug,Low  ,15.1,2025/09/16
1967,15613326,Payment Failure,Medium,33.4,2026/04/03
1968,15576162,App Bug,Low,105.5,2025/09/30
1969,15639576,Account Update,Medium,37.5,2026/03/24
1970,15806447,Account Update,Low,67.8,2026/05/18
1971,15726832,App Bug,Low,82.3,2026/03/13
1972,15787907,Account Update,Medium,11.2,2026/01/01
1973,15709354,Login Issue,Low,-5.0,2026/03/19
1974,15611579,App Bug,Low,80.3,2025/10/14
1975,15742534,Loan Query,Critical,1.4,2026/03/13
1976,15573851,Payment Failure,Low,71.2,2025/12/26
1977,15797748,Payment Failure,Critical,1.7,2025/09/17
1978,15672082,Account Update,High,4.5,2026/02/13
1979,15754112,Loan Query,Medium,9.2,2025/10/23
1980,15717498,App Bug,Medium,30.1,2026/09/03
1981,15796179,Loan Query,Medium,19.4,2026/08/01
1982,15649414,Complaint,Low,59.6,2026/02/21
1983,15632859,Payment Failure,Low,62.0,2025/11/16
1984,15765297,Complaint,Medium,11.2,2025/11/12
1985,15607314,Payment Failure,Medium,24.3,2025/09/22
1986,15769312,App Bug,Low,100.0,2026/01/27
1987,15589435,Complaint,Low,98.5,2026/05/02
1988,15618581,Account Update,Low,32.6,2026/08/25
1989,15733491,Account Update,Medium,0.5,2025/11/13
1990,15750803,Login Issue,Medium,41.4,2026/08/30
1991,15723671,Complaint,Medium,24.1,2026/05/01
1992,15812647,Payment Failure,Critical,0.7,2026/04/20
1993,15788131,Payment Failure,Medium,19.9,2026/07/15
1994,15807961,Login Issue,Critical,2.0,2025/09/05
1995,15651823,Fraud Alert,Low,85.1,2025/10/13
1996,15725698,Payment Failure,High,6.6,2025/09/12
1997,15806256,Account Update,Low,101.1,2026/01/12
1998,15706170,Complaint,Medium,13.8,2025/12/22
1999,15726556,App Bug,Medium,22.7,2025/11/18
2000,15604348,,Critical,3.4,2026/06/10
2001,15753337,Account Update,High,6.1,2026/07/11
2002,15788556,Loan Query,Medium,11.0,2026/05/31
2003,15772262,Complaint,Low,23.7,2026/04/07
2004,15662245,App Bug,Medium,26.5,2025/10/29
2005,15730469,Loan Query,High,7.5,2026/01/28
2006,15737647,App Bug,Medium,17.7,2026/01/02
2007,15747222,Account Update,Low,69.7,2026/02/04
2008,15577999,Fraud Alert,Medium,24.3,2025/11/04
2009,15576216,loginn issue,LOW,40.7,2025/09/27
2010,15602909,Loan Query,Medium,14.5,2026/01/03
2011,15682778,App Bug,Medium,39.4,2026/04/05
2012,15756277,Loan Query,High,3.2,2026/07/27
2013,15787255,Payment Failure,LOW,99.1,2026/07/18
2014,15681206,Login Issue,Low,77.6,2026/04/25
2015,15586517,App Bug,Low,57.7,2025/10/05
2016,15661433,App Bug,High,5.4,2025/10/29
2017,15587676,Card Problem,Low,133.7,2026/05/16
2018,15769451,Fraud Alert,Medium,26.1,2026/07/05
2019,15806546,Loan Query,Low,33.3,2026/06/04
2020,15625623,Login Issue,High,9.9,2025/09/11
2021,15762110,Fraud Alert,High,4.2,2026/07/23
2022,15732020,App Bug,Medium,36.6,2026/05/24
2023,15732334,Loan Query,High,3.8,2026/06/24
2024,15789413,Complaint,Critical,1.8,2026/01/04
2025,15789955,Card Problem,Medium,26.3,2025/11/15
2026,15750921,Fraud Alert,Medium,26.8,2026/01/30
2027,15737647,Payment Failure,Low,71.2,2026/04/10
2028,15815043,Login Issue,Low,60.7,2025/09/03
2029,15770984,Card Problem,High,5.2,2026/07/14
2030,15739292,Payment Failure,Low,98.6,2026/03/02
2031,15679738,Account Update,Critical,,2026/01/04
2032,15585100,Complaint,Low,84.2,2026/06/22
2033,15675252,Card Problem,Critical,-5.0,2026/04/04
2034,15677052,Fraud Alert,Medium,9.2,2025/12/07
2035,15655464,Payment Failure,Critical,2.7,2026/08/09
2036,15686936,Payment Failure,High,3.8,2026/08/11
2037,15641655,Payment Failure,Low,65.3,2025/10/16
2038,15576517,Card Problem,Low,75.9,2026/05/29
2039,15585777,Card Problem,Low,40.2,2026/03/06
2040,15693771,Account Update,LOW,95.7,2025/10/07
2041,15591607,App Bug,Medium,23.1,2026/05/30
2042,15735878,Account Update,Critical,2.3,2026/06/08
2043,15636069,Card Problem,Low,38.7,2026/05/20
2044,15703979,Payment Failure,High,6.0,2026/05/20
2045,15815428,Payment Failure,Low,134.6,2026/06/13
2046,15611186,App Bug,Critical,1.9,2025/09/13
2047,15755239,Fraud Alert,Low,16.5,2026/03/21
2048,15640409,,Medium,28.4,2026/05/01
2049,15657468,Card Problem,High,7.6,2025/09/25
2050,15621629,Fraud Alert,Medium,31.9,2026/07/25
2051,15681342,Fraud Alert,Low,96.6,2026/03/20
2052,15626243,Payment Failure,Medium,38.0,2026/03/13
2053,15699335,Loan Query,Low,15.3,2026/01/10
2054,15719479,Card Problem,Critical,1.1,2025/09/11
2055,15793856,Payment Failure,Medium,18.1,2026/03/04
2056,15709338,Login Issue,Low,,2025/10/07
2057,15714920,Account Update,Low,,2026/02/26
2058,15584620,Complaint,Low,32.4,2026/01/04
2059,15584899,,High,7.2,2026/08/05
2060,15765643,Fraud Alert,Low,103.9,2026/07/21
2061,15653315,Account Update,Low,36.4,2025/10/26
2062,15729836,Payment Failure,Critical,2.2,2026/06/27
2063,15692761,Card Problem,Medium,19.5,2026/02/20
2064,15784148,Complaint,Low,51.1,2025/11/10
2065,15731790,Loan Query,Critical,,2025/09/25
2066,15617655,Fraud Alert,Low,78.8,2026/03/02
2067,15638988,Account Update,Low,60.6,2026/06/09
2068,15637891,Payment Failure,Medium,13.4,2026/02/23
2069,15773776,Fraud Alert,Medium,17.8,2026/07/29
2070,15761783,Loan Query,Low,-5.0,2025/12/01
2071,15657107,Login Issue,High,8.6,2026/08/19
2072,15689612,Complaint,Medium,16.6,2026/04/28
2073,15792989,Account Update,Medium,17.6,2026/08/25
2074,15661936,Account Update,High,7.4,2026/05/06
2075,15812338,Complaint,Medium,32.3,2026/07/23
2076,15657540,Payment Failure,Low,52.0,2025/12/05
2077,15644896,Fraud Alert,Low,18.2,2025/11/11
2078,15717770,Login Issue,Medium,22.3,2025/10/05
2079,15809558,Card Problem,Low,96.4,2026/04/25
2080,15808175,Payment Failure,Critical,1.8,2025/09/21
2081,15641170,Fraud Alert,High,2.7,2026/01/31
2082,15734565,App Bug,Medium,42.3,2025/12/15
2083,15656148,Login Issue,Low,116.2,2025/09/25
2084,15800295,App Bug,Critical,2.4,2025/12/14
2085,15622182,Account Update,Low,103.2,2025/09/24
2086,15627377,App Bug,Critical,1.2,2026/02/11
2087,15752694,Card Problem,Medium,-5.0,2026/02/08
2088,15724719,Login Issue,Critical,1.8,2026/05/24
2089,15811970,Payment Failure,Critical,2.7,2026/03/25
2090,15627328,Fraud Alert,Critical,2.0,2026/06/08
2091,15775803,Login Issue,Low,112.3,2026/05/03
2092,15605672,App Bug,High,,2026/01/10
2093,15724127,Loan Query,Medium,21.3,2025/09/21
2094,15799217,App Bug,Critical,1.8,2026/07/31
2095,15807961,Login Issue,High,5.7,2025/12/09
2096,15602812,,High,5.6,2026/01/27
2097,15656330,Loan Query,Medium,25.7,2026/03/04
2098,15670859,Card Problem,Medium,19.2,2025/09/27
2099,15730418,loginn issue,Medium,36.8,2026/08/04
2100,15657771,Loan Query,Medium,28.6,2026/02/19
2101,15767681,Loan Query,Low,25.1,2026/01/20
2102,15607753,Card Problem,Low,,2025/11/05
2103,15651315,Loan Query,Critical,2.8,2026/03/10
2104,15602994,Fraud Alert,Low,121.1,2026/04/14
2105,15762803,App Bug,High,6.8,2026/03/26
2106,15602456,App Bug,Low,98.7,2026/04/16
2107,15581626,Payment Failure,Low,89.1,2026/03/19
2108,15697460,loginn issue,Medium,16.1,2026/02/23
2109,15663441,Account Update,Low,57.5,2025/12/07
2110,15793425,loginn issue,Low,42.3,2026/05/15
2111,15636238,Account Update,Medium,23.4,2026/08/23
2112,15773591,Card Problem,Critical,1.2,2026/05/15
2113,15779247,Login Issue,High,6.8,2026/03/10
2114,15619955,Card Problem,Critical,1.9,2026/05/26
2115,15726791,Payment Failure,Low,96.1,2026/01/17
2116,15798824,Card Problem,Medium,14.4,2025/10/15
2117,15701524,Login Issue,Low,84.0,2026/04/08
2118,15673570,App Bug,High,4.9,2025/10/13
2119,15635893,Loan Query,CRITICAL,2.2,2026/04/11
2120,15763460,Payment Failure,Medium,24.1,2026/07/08
2121,15760774,Card Problem,Medium,14.9,2025/12/04
2122,15809817,,Medium,,2026/06/09
2123,15588587,Card Problem,Medium,32.9,2026/01/31
2124,15765257,Fraud Alert,Medium,3.9,2026/02/14
2125,15784320,Loan Query,Medium,26.2,2025/10/25
2126,15755868,Fraud Alert,Low,0.5,2025/10/13
2127,15789936,Loan Query,Low,101.1,2026/02/17
2128,15567860,Fraud Alert,Low,94.7,2026/08/07
2129,15677146,Complaint,Medium,,2026/02/01
2130,15723339,Account Update,Low,,2026/02/06
2131,15775293,Loan Query,Medium,44.3,2026/04/19
2132,15741417,,Critical,1.1,2026/07/08
2133,15763194,Fraud Alert,Critical,2.2,2026/04/09
2134,15617320,Complaint,Medium,14.3,2025/11/27
2135,15588928,App Bug,Low,78.4,2026/08/22
2136,15709621,Complaint, Critical ,1.9,2026/04/18
2137,15654390,,Medium,28.2,2026/03/01
2138,15624437,App Bug,Medium,25.0,2026/04/19
2139,15601857,App Bug,HIGH,9.8,2025/09/24
2140,15611088,Payment Failure,medium,26.6,2026/03/02
2141,15802256,App Bug,Low,56.5,2026/07/14
2142,15672397,Loan Query,High,8.9,2026/04/13
2143,15655875,Fraud Alert,Medium,26.5,2026/01/21
2144,15699772,Complaint,critical,4.1,2026/07/27
2145,15706200,Payment Failure,Critical,2.5,2025/10/02
2146,15584749,Payment Failure,Medium,20.7,2025/10/11
2147,15675522,Complaint,Low,10.8,2026/08/12
2148,15632977,Payment Failure,Low,42.4,2026/07/26
2149,15769312,Payment Failure,High,3.3,2026/03/29
2150,15625740,App Bug,High,8.9,2026/03/08
2151,15583580,Complaint,Medium,27.7,2026/05/23
2152,15567339,App Bug,Medium,18.7,2026/08/16
2153,15614302,Card Problem,Medium,28.0,2025/11/23
2154,15592389,Fraud Alert,High,7.6,2025/09/18
2155,15688880,Complaint,High,4.3,2025/11/15
2156,15777743,Card Problem,Critical,1.9,2026/07/11
2157,15616028,Card Problem,High,5.2,2026/08/16
2158,15786200,Payment Failure,Critical,1.2,2026/04/15
2159,15569410,Card Problem,Medium,14.5,2025/09/20
2160,15592846,Complaint,Critical,1.9,2025/11/06
2161,15772073,Complaint,Low,49.8,2025/10/07
2162,15667971,Login Issue,Medium,18.0,2026/01/01
2163,15653952,Fraud Alert,High,6.2,2026/07/30
2164,15722072,App Bug,Low,74.4,2026/03/09
2165,15700366,,Medium,-5.0,2026/03/07
2166,15723851,Loan Query,Medium,10.3,2026/03/18
2167,15570859,Payment Failure,Medium,25.1,2026/06/20
2168,15614220,,Medium,24.5,2025/09/19
2169,15694366,Account Update,High,12.6,2026/07/09
2170,15700487,Fraud Alert,Low,93.0,2025/11/20
2171,15666200,Payment Failure,High,6.4,2026/08/16
2172,15638610,Complaint,Medium,31.9,2026/04/21
2173,15813917,,Low,2.7,2026/03/11
2174,15811588,Account Update,High,7.5,2026/03/12
2175,15704014,Payment Failure,Critical,2.2,2026/04/18
2176,15566494,,Low,21.0,2025/10/12
2177,15680752,Loan Query,Low,57.6,2026/06/23
2178,15787619,Loan Query,Medium,,2025/11/12
2179,15694129,Account Update,High,8.1,2026/06/01
2180,15671804,Card Problem,Medium,31.3,2026/03/09
2181,15611551,Account Update,CRITICAL,1.3,2026/03/25
2182,15706071,Login Issue,High,5.9,2026/02/10
2183,15777708,Fraud Alert,High,4.5,2026/08/01
2184,15770984,Payment Failure,Low,110.6,2026/01/23
2185,15581252,,Medium,12.6,2026/01/08
2186,15781210,Complaint,Medium,21.6,2025/10/31
2187,15736717,Card Problem,Critical,0.8,2025/09/16
2188,15576156,Loan Query,Low,95.8,2025/12/07
2189,15629793,Account Update,Critical,2.1,2026/05/16
2190,15651280,Complaint,Medium,33.2,2026/05/26
2191,15582960,Login Issue,Low,61.5,2026/03/20
2192,15766458,Fraud Alert,Medium,19.6,2026/06/17
2193,15770309,Payment Failure,Critical,1.3,2025/11/02
2194,15776733,Account Update,Medium,35.2,2026/01/15
2195,15773421,Card Problem,High,,2026/01/14
2196,15670345,App Bug,Low,102.1,2026/08/29
2197,15815660,Payment Failure,High  ,1.6,2026/04/19
2198,15762902,Login Issue,Low,75.8,2025/12/21
2199,15654456,Card Problem,Low,60.0,2026/07/13
2200,15747014,loginn issue,High,-5.0,2026/01/27
2201,15738291,Login Issue,High,1.9,2026/08/24
2202,15666096,Account Update,Medium,32.8,2026/05/12
2203,15700710,Fraud Alert,Low,42.4,2025/12/14
2204,15719898,Loan Query,high,4.2,2025/11/04
2205,15640442,Card Problem,High,1.8,2025/11/11
2206,15727391,Fraud Alert,Low,54.9,2025/10/10
2207,15716134,Complaint,Low,66.9,2026/04/22
2208,15669516,Card Problem,Low,79.7,2025/11/30
2209,15741078,App Bug,Low,73.9,2026/09/03
2210,15683339,Account Update,Medium,26.2,2026/04/18
2211,15764661,Payment Failure,Medium,23.8,2025/10/17
2212,15608387,App Bug,Medium,26.2,2026/08/18
2213,15756471,Account Update,High,0.5,2026/02/13
2214,15789974,Login Issue,Low,37.0,2026/08/10
2215,15713853,Account Update,High,3.6,2026/02/27
2216,15641091,Payment Failure,Low,73.4,2026/09/01
2217,15645744,Login Issue,Critical,2.2,2025/10/06
2218,15689671,Login Issue,Low,66.1,2026/06/11
2219,15771086,Complaint,Low,35.4,2026/06/07
2220,15780359,Fraud Alert,Medium,23.8,2026/01/29
2221,15755978,Complaint,Low,89.1,2026/02/03
2222,15602456,Card Problem,High,11.8,2025/11/22
2223,15808846,Account Update,Medium,8.4,2026/09/02
2224,15673439,App Bug,Medium,29.9,2026/09/01
2225,15615177,Loan Query,Low,81.3,2026/08/27
2226,15796480,App Bug,Low,147.0,2026/07/26
2227,15704763,Account Update,Low,67.2,2025/12/01
2228,15592736,App Bug,Low,41.9,2026/03/07
2229,15764419,Loan Query,High,7.9,2026/05/21
2230,15803365,Complaint,Medium,34.1,2025/12/26
2231,15801821,Loan Query,Critical,1.7,2025/11/04
2232,15656322,Card Problem,Low,66.6,2025/12/14
2233,15668695,Loan Query,Low,58.1,2025/11/13
2234,15714355,Login Issue,Critical,2.0,2026/01/02
2235,15675585,Payment Failure,Low,29.0,2026/05/13
2236,15579777,Fraud Alert,Medium,23.8,2025/09/16
2237,15756918,Account Update,High,4.6,2026/03/06
2238,15772423,Account Update,Medium,23.7,2026/06/13
2239,15574523,Loan Query,Medium,27.7,2026/06/23
2240,15688085,Fraud Alert,Low,112.5,2026/03/10
2241,15790093,Login Issue,High,9.0,2026/04/30
2242,15627298,Complaint,Low,57.1,2026/06/12
2243,15757811,Complaint,Critical,2.8,2025/11/08
2244,15709737,Account Update,Low,69.6,2026/07/13
2245,15662426,Login Issue,Low,112.9,2025/10/17
2246,15694376,Card Problem,Medium,24.7,2025/10/06
2247,15721383,Account Update,Low,,2026/02/08
2248,15723320,Account Update,Low,63.9,2026/03/25
2249,15759274,Complaint,Medium,15.1,2026/05/06
2250,15773789,App Bug,Critical,1.9,2026/05/30
2251,15589204,Login Issue,High,7.1,2026/04/01
2252,15606887,Payment Failure,Medium  ,34.5,2026/03/31
2253,15743545,App Bug,High,5.2,2026/06/24
2254,15783029,App Bug,High,6.7,2025/10/10
2255,15612455,Fraud Alert,Medium,33.8,2025/11/06
2256,15708003,Login Issue,Medium,28.2,2026/02/12
2257,15582325,Login Issue,Low,85.6,2026/07/28
2258,15664339,App Bug,Medium,17.6,2025/10/10
2259,15633474,Card Problem,Low,100.9,2026/04/21
2260,15663964,Payment Failure,Low,83.1,2026/04/29
2261,15584364,Payment Failure,High,5.3,2026/08/17
2262,15772341,App Bug,Low,125.3,2026/05/25
2263,15706904,Card Problem,Medium,33.8,2026/02/26
2264,15657317,Loan Query,High,7.3,2025/11/07
2265,15637461,App Bug,Low,42.8,2026/06/12
2266,15644179,Complaint,High,8.0,2026/07/27
2267,15615176,Fraud Alert,Low,23.7,2026/06/30
2268,15590078,Account Update,High,3.6,2025/12/05
2269,15572728,Complaint,Low,109.8,2025/11/08
2270,15624667,Login Issue,Critical,1.8,2026/04/12
2271,15748432,App Bug,High,7.0,2026/05/18
2272,15597131,Loan Query,High,8.9,2025/10/01
2273,15798615,Fraud Alert,Medium,41.3,2025/11/05
2274,15740160,Login Issue,Critical,2.5,2026/05/26
2275,15645839,Card Problem,Low,146.8,2025/11/20
2276,15775153,Complaint,Medium,,2026/02/05
2277,15737452,App Bug,Medium,16.8,2025/11/26
2278,15704681,Fraud Alert,Low,96.9,2025/11/24
2279,15603743,Card Problem,High,6.9,2026/02/15
2280,15625761,App Bug,Low,117.5,2026/09/01
2281,15773731,Payment Failure,Low,56.5,2025/12/27
2282,15748360,Login Issue,Low,122.1,2026/02/27
2283,15756125,Payment Failure,Medium,6.4,2026/05/26
2284,15632079,App Bug,Medium,-5.0,2026/01/26
2285,15685564,App Bug,Medium,30.9,2025/10/13
2286,15631310,Payment Failure,High,5.0,2026/01/09
2287,15712807,Card Problem,High,,2025/12/12
2288,15695078,Fraud Alert,High,-5.0,2026/07/25
2289,15586993,Login Issue,Low,51.0,2026/06/12
2290,15678317,Payment Failure,Low,74.6,2026/01/21
2291,15603082,App Bug,Medium,29.5,2025/11/06
2292,15777904,Payment Failure,Low,77.4,2026/07/20
2293,15709639,Login Issue,High,6.5,2026/02/05
2294,15578761,Complaint,Medium,22.5,2026/07/14
2295,15671655,Loan Query,Medium,4.7,2026/06/03
2296,15661507,Payment Failure,Low,82.0,2025/10/20
2297,15636767,Account Update,Low,25.1,2026/05/18
2298,15577806,Loan Query,High,10.1,2026/07/28
2299,15579040,Account Update,Critical,2.7,2025/11/28
2300,15785519,Complaint,Medium,21.1,2026/07/03
2301,15736420,,High,3.8,2026/06/27
2302,15812518,Payment Failure,High,4.6,2025/11/20
2303,15806771,Account Update,Medium,21.6,2025/11/29
2304,15611287,,Critical,3.4,2026/08/06
2305,15635598,Loan Query,Medium,,2026/07/19
2306,15744044,Fraud Alert,Critical,1.7,2026/07/09
2307,15579262,Fraud Alert,Medium,7.6,2026/02/22
2308,15579777,Loan Query,Medium,47.1,2026/06/18
2309,15804853,Payment Failure,Medium,26.9,2025/09/24
2310,15631709,Complaint,High,8.8,2025/09/17
2311,15734765,Payment Failure,Low,78.3,2025/10/14
2312,15814004,App Bug,Low,44.3,2025/09/26
2313,15683758,Account Update,Medium,18.6,2026/07/28
2314,15720713,Loan Query,Low,81.5,2026/06/25
2315,15584453,Payment Failure,Low,29.6,2026/01/16
